time,l18,l30,isin,id,cs,cs_id,z,bvol,mv,eps,pe,tmin,tmax,pmin,pmax,py,pf,pl,plc,plp,pc,pcc,pcp,tno,tvol,tval,Buy_CountI,Buy_CountN,Sell_CountI,Sell_CountN,Buy_I_Volume,Buy_N_Volume,Sell_I_Volume,Sell_N_Volume,zd1,qd1,pd1,po1,qo1,zo1,zd2,qd2,pd2,po2,qo2,zo2,zd3,qd3,pd3,po3,qo3,zo3,zd4,qd4,pd4,po4,qo4,zo4,zd5,qd5,pd5,po5,qo5,zo5
12:29:58,فکمند,گسترش قطعه سازی کمند,IRO7KPMP0001,70309338813767186,ساخت محصولات فلزی,28,383000000,1,4167040000000,-426.0,-25.5,10460,11100,10620,11080,10780,11080,11030,250,2.32,10880,100,0.93,69,662935,7215074680,27,0,20,0,662935,0,662935,0,1,14983,10640,11030,22022,2,1,4977,10630,11040,50530,2,1,4716,10610,11060,50000,1,1,40000,10580,11080,104762,2,1,76496,10550,11100,801670,12
12:27:03,دزهراوی,داروسازی‌زهراوی,IRO1DZAH0001,8915450910866216,مواد و محصولات دارویی,43,10633815000,1,21086855145000,301.0,6.6,1869,1983,1983,1983,1926,1983,1983,57,2.96,1983,57,2.96,68,3072282,6092335206,10,0,38,1,3072282,0,1456282,1616000,235,61154927,1983,0,0,0,1,30000,1960,0,0,0,3,503000,1926,0,0,0,3,85327,1870,0,0,0,2,5395,1869,0,0,0
12:23:08,وبازار,صندوق س شاخصی بازارآشنا,IRT1VBAZ0001,41286608288791633,صندوق سرمایه‌گذاری قابل معامله,68,150000000,1,5535600000000,,,35190,37366,36300,37300,36278,37150,37300,1022,2.82,36904,626,1.73,68,223749,8257296528,23,3,13,1,141434,82315,83745,140004,1,100,37051,37300,3224,1,1,15000,37050,37364,9718,1,2,17445,37000,37365,8175,1,1,5000,36900,37366,10000,1,1,1000,36860,0,0,0
12:27:01,وآفری,بیمه کارآفرین,IRO1KARP0001,589599697502308,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,28000000000,1,122556000000000,1488.0,2.9,4339,4607,4339,4480,4473,4410,4480,7,0.16,4377,-96,-2.15,67,1115555,4882508168,18,3,30,0,276287,839268,1115555,0,2,25000,4355,4480,88961,2,2,7738,4350,4490,1452,1,1,5000,4341,4500,6000,2,2,17500,4340,4600,230000,2,1,10000,4339,4606,400000,1
12:25:44,دسانکو,داروسازی سبحان انکولوژی,IRO3DSNZ0001,47348197320716810,مواد و محصولات دارویی,43,6000000000,1,10482000000000,28.0,62.4,1647,1747,1747,1747,1697,1747,1747,50,2.95,1747,50,2.95,67,6197825,10827600275,9,0,28,2,6197825,0,1382565,4815260,53,15330985,1747,0,0,0,1,105084,1710,0,0,0,3,223999,1697,0,0,0,2,203050,1650,0,0,0,1,20000,1648,0,0,0
12:59:46,خزامیا3,زامیاد,IRO1ZMYD0003,22427720900616335,خودرو و ساخت قطعات,34,91851439850,1,101679543913950,279.0,4.0,1107,1107,1107,1107,1128,1107,1107,-21,-1.86,1107,-21,-1.86,66,5338655,5909891085,23,0,9,1,5338655,0,2040636,3298019,0,0,0,1107,301981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:26:33,اعتلا,شرکت سرمایه گذاری اعتلاء البرز,IRO3ETLZ0001,36773155987365094,سرمایه‌گذاری‌ها,56,7600000000,1,12661600000000,423.0,3.9,1595,1693,1640,1690,1644,1690,1652,8,0.49,1666,22,1.34,66,4918253,8192190564,18,0,25,0,4918253,0,4918253,0,1,44235,1652,1670,800000,1,1,3947,1651,1673,300500,3,2,15300,1650,1676,85535,1,1,3100,1648,1679,249648,3,1,800000,1644,1680,120000,2
12:28:42,دلقما,دارویی‌ لقمان,IRO1DLGM0001,29247915161590165,مواد و محصولات دارویی,43,10235150000,1,29067826000000,623.0,4.6,2676,2840,2840,2840,2758,2840,2840,82,2.97,2840,82,2.97,65,6456719,18337081960,15,3,36,2,5256719,1200000,1086719,5370000,504,151568205,2840,0,0,0,1,10000,2820,0,0,0,6,320773,2758,0,0,0,1,3622,2750,0,0,0,2,31868,2678,0,0,0
12:28:08,اکسیژن,صندوق س. سهامی اکسیژن-س,IRT3OXYF0001,50094941173290382,صندوق سرمایه‌گذاری قابل معامله,68,500000000,1,12725500000000,,,25156,26712,25156,26700,25934,26000,25200,-734,-2.83,25451,-483,-1.86,65,4293048,109262498106,21,1,11,3,611768,3681280,1443568,2849480,2,7000,25156,26696,2000,1,0,0,0,26712,2258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:32:40,ثروت ساز,صندوق س ثروت ساز دیبا-سهام,IRT1SRVF0001,23609214278467198,صندوق سرمایه‌گذاری قابل معامله,68,200000000,1,3125200000000,,,15154,16090,15400,15960,15622,15785,15602,-20,-0.13,15626,4,0.03,64,502837,7857267225,19,1,8,2,469837,33000,116534,386303,1,1000,15627,15840,49580,1,1,307,15610,15900,631,1,2,795,15605,15985,10000,1,2,2980,15602,16436,5000,1,2,2500,15550,16458,4022,1
12:03:03,شلیا,شرکت مواد ویژه لیا,IRO7LIAZ0001,26025177574491991,سایر محصولات کانی غیرفلزی,54,500000000,1,5025000000000,627.0,16.0,9480,10060,9700,10060,9770,10040,10060,290,2.97,10050,280,2.87,64,1205569,12119488910,15,0,27,0,1205569,0,1205569,0,3,81272,10060,10350,4900,1,1,50000,9830,0,0,0,2,15464,9810,0,0,0,2,10700,9760,0,0,0,1,17255,9730,0,0,0
12:12:11,قشرین,قند شیرین خراسان,IRO7SSUP0001,36671655475498480,قند و شکر,38,10338868550,1,26084965351650,-32.0,-78.8,2377,2523,2523,2523,2450,2523,2523,73,2.98,2523,73,2.98,64,8774296,22137548808,11,1,22,0,7574296,1200000,8774296,0,46,10271196,2523,0,0,0,1,20500,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:30:55,اطمینان,ص.س.درآمد ثابت اطمینان هیوا-د,IRT3ETHF0001,50243708970398750,صندوق سرمایه‌گذاری قابل معامله,68,500000000,1,8313500000000,,,16104,17100,16627,16628,16602,16628,16628,26,0.16,16627,25,0.15,64,2170602,36091175926,20,1,25,1,888584,1278372,1358186,808770,2,1000085,16627,16628,856354,1,1,100000,16626,16629,100000,1,1,100000,16625,16630,100000,1,1,100000,16624,16631,100000,1,1,100000,16623,16632,100000,1
12:29:15,ولبهمن,شرکت بهمن لیزینگ,IRO3BHLZ0001,48287670503317419,سایر واسطه‌گری‌های مالی,58,10300000000,1,23957800000000,671.0,3.5,2312,2454,2312,2454,2383,2454,2329,-54,-2.27,2326,-57,-2.39,63,3026226,7038385812,23,0,24,0,3026226,0,3026226,0,2,53144,2319,2400,50000,1,2,350826,2312,2410,47424,2,0,0,0,2415,1391,1,0,0,0,2416,35000,7,0,0,0,2419,383285,1
12:29:47,اتوداریوش,صندوق س. بخشی داریوش2-ب,IRT3ADUF0001,71779402170497603,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,11128000000000,,,10925,11599,10945,11310,11262,11001,11076,-186,-1.65,11128,-134,-1.19,63,445172,4953854229,23,1,20,1,372755,72417,425172,20000,2,39385,11076,11200,55181,1,1,900,11074,11300,27684,1,2,5515,11050,11350,200000,1,2,55000,11000,11407,98856,1,1,5000,10950,11495,36316,3
12:24:55,هجرت,پخش هجرت,IRO3HEDZ0001,5317427172344706,مواد و محصولات دارویی,43,20650000000,1,79440550000000,588.0,6.5,3623,3847,3847,3847,3735,3847,3847,112,3.0,3847,112,3.0,62,8217710,31613530370,19,4,18,1,6617710,1600000,587580,7630130,625,189835937,3847,0,0,0,2,16500,3846,0,0,0,1,270000,3845,0,0,0,1,1352,3842,0,0,0,1,10000,3835,0,0,0
11:59:57,وپخش,داروپخش‌ (هلدینگ,IRO1DARO0001,7183333492448248,مواد و محصولات دارویی,43,8400000000,1,252672000000000,1812.0,16.6,28340,30080,30080,30080,29210,30080,30080,870,2.98,30080,870,2.98,62,1692048,50896803840,14,4,15,2,1312759,379289,47812,1644236,308,24053321,30080,0,0,0,1,5000,30000,0,0,0,1,10000,29220,0,0,0,3,25300,29210,0,0,0,1,1000,28360,0,0,0
12:25:28,فروسیل,فروسیلیسیم خمین,IRO3FERZ0001,44846320603450383,فلزات اساسی,27,1600000000,1,13616000000000,1434.0,5.9,8220,8720,8400,8700,8470,8700,8640,170,2.01,8510,40,0.47,62,518339,4410050730,27,0,22,0,518339,0,518339,0,1,9412,8460,8640,45265,2,1,5990,8450,8650,13330,2,2,100610,8430,8660,6966,2,2,108166,8290,8670,394785,5,1,25000,8250,8680,16173,2
12:20:55,آپح,ح.آسان پرداخت پرشین,IRR1APPE0101,58969000349474998,رایانه و فعالیت‌های وابسته به آن,72,1120000000,1,9139200000000,0.0,0.0,8160,8660,8160,8200,8410,8160,8160,-250,-2.97,8160,-250,-2.97,62,90377,737589960,5,0,52,0,90377,0,90377,0,0,0,0,8160,12613,4,0,0,0,8200,75833,6,0,0,0,8400,7000,1,0,0,0,8500,422,1,0,0,0,8600,322,1
11:58:51,هوشمند,صندوق س شاخصی شفق رابین,IRT1AF850001,37920364612147195,صندوق سرمایه‌گذاری قابل معامله,68,250000000,1,3079750000000,,,11738,12464,11964,12450,12101,11964,12449,348,2.88,12319,218,1.8,61,1081510,13323564557,5,4,5,2,265079,816431,101286,980224,1,19000,12118,0,0,0,1,20786,12000,0,0,0,1,97,10340,0,0,0,2,214,9370,0,0,0,0,0,0,0,0,0
12:05:14,فزرین,زرین معدن آسیا,IRO3KZIZ0001,43716452378323683,فلزات اساسی,27,4300000000,1,15471400000000,408.0,8.8,3390,3598,3598,3598,3494,3598,3598,104,2.98,3598,104,2.98,60,3010218,10830764364,5,1,38,1,2610218,400000,1010218,2000000,43,6942250,3598,3721,50000,1,4,1205000,3390,3769,1339,1,0,0,0,3782,1337,1,0,0,0,3869,5482,3,0,0,0,0,0,0
13:13:22,شمیم,صندوق س.درآمدثابت شمیم تابان-د,IRT3SHMF0001,64659064562132185,صندوق سرمایه‌گذاری قابل معامله,68,6000000000,1,103800000000000,,,16760,17796,17300,17301,17278,17301,17300,22,0.13,17300,22,0.13,60,27610916,477674801214,2,5,13,6,40083,27570833,1428972,26181944,1,150000001,17300,17301,50000000,1,1,1000000,17299,17302,1000000,1,1,1000000,17298,17303,1000000,1,1,1000000,17297,17304,1000000,1,1,1000000,17296,17305,1000000,1
12:29:41,غنیلی,مجتمع تولیدی نیلی صنعت کرمان,IRO5NSKS0001,21426277483799140,محصولات غذایی و آشامیدنی به جز قند و شکر,42,400000000,1,2416000000000,20.0,302.0,5700,6040,6040,6040,5870,6040,6040,170,2.9,6040,170,2.9,59,2822035,17045091400,7,0,19,0,2822035,0,2822035,0,9,798418,6040,0,0,0,2,14000,5700,0,0,0,1,3950,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:09:48,ددام,داروسازی زاگرس فارمد پارس,IRO1DAML0001,66450490505950110,مواد و محصولات دارویی,43,2820590000,1,18587688100000,987.0,6.7,6210,6590,6590,6590,6400,6590,6590,190,2.97,6590,190,2.97,59,3687617,24301396030,21,0,18,2,3687617,0,129617,3558000,92,8640110,6590,0,0,0,2,2000,6580,0,0,0,1,200000,6530,0,0,0,1,800,6260,0,0,0,1,5000,6250,0,0,0
12:27:35,غدانه,پنبه و دانه های روغنی خراسان,IRO3KCOZ0001,8234855558996646,محصولات غذایی و آشامیدنی به جز قند و شکر,42,2000000000,1,15040000000000,1532.0,4.9,7100,7520,7520,7520,7310,7520,7520,210,2.87,7520,210,2.87,58,1703424,12809748480,14,0,23,1,1703424,0,317328,1386096,604,65312666,7520,0,0,0,2,12940,7510,0,0,0,1,30000,7500,0,0,0,1,10000,7340,0,0,0,13,126152,7310,0,0,0
12:27:04,جام سهند,صندوق س. جام سبز سهند-س,IRT3JSSF0001,56189844193337321,صندوق سرمایه‌گذاری قابل معامله,68,200000000,1,2129400000000,,,10029,10649,10500,10649,10339,10649,10648,309,2.99,10647,308,2.98,58,1011657,10771581172,10,0,2,3,1011657,0,34842,976815,1,4812,10508,10649,499430,1,1,5000,10506,0,0,0,1,20000,10031,0,0,0,1,50000,10029,0,0,0,0,0,0,0,0,0
12:29:10,ولراز,لیزینگ رازی,IRO7RAZP0001,12901875871456398,سایر واسطه‌گری‌های مالی,58,1500000000,1,2773500000000,277.0,6.7,1744,1850,1830,1850,1797,1830,1850,53,2.95,1849,52,2.89,57,4838826,8948528100,21,0,19,0,4838826,0,4838826,0,6,3567199,1850,2839,575000,2,1,27742,1813,3000,10000,1,1,32000,1810,3137,5745,1,1,30000,1789,3240,5000,1,1,50000,1761,0,0,0
13:01:46,رایبد,صندوق س رایبد-ثابت,IRT1RAIB0001,25728853053886443,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,11514000000000,,,11155,11845,11514,11515,11500,11515,11515,15,0.13,11514,14,0.12,57,3278735,37752271011,15,2,24,1,832082,2446653,2447860,830875,1,70000000,11514,11515,10000000,1,1,1000000,11513,11516,200000,1,1,1000000,11512,11517,200000,1,1,1000000,11511,11518,200000,1,1,1000000,11510,11519,200000,1
13:28:31,گنجین,صندوق س. گنجینه یکم آوید-د,IRT3GJAF0001,57728534324022361,صندوق سرمایه‌گذاری قابل معامله,68,2000000000,1,77738000000000,,,37656,39984,38869,38870,38820,38869,38870,50,0.13,38869,49,0.13,57,1142721,44416620570,11,1,36,1,267628,875093,905515,237206,1,59124907,38869,38870,19832221,1,1,1000000,38868,38871,1000000,1,1,1000000,38867,38872,1000000,1,1,1000000,38866,38873,1000000,1,1,1000000,38865,38874,1000000,1
12:29:05,فلات,گروه صنایع معادن فلات ایرانیان,IRO7FLTP0001,60633055620418060,سرمایه‌گذاری‌ها,56,389465000,1,3906333950000,-161.0,-62.3,9880,10480,9880,10190,10180,9900,9940,-240,-2.36,10030,-150,-1.47,57,866046,8687756860,20,0,22,1,866046,0,366678,499368,1,2601,9940,9980,1532,1,2,43364,9930,9990,82132,1,1,26000,9920,10000,88000,1,2,72143,9880,10100,30500,1,0,0,0,10190,6578,1
11:57:09,دهدشت,صنایع پتروشیمی دهدشت,IRO7PDHP0001,15374483986949695,محصولات شیمیایی,44,1549430000,1,12937740500000,-101.0,-82.7,7870,8350,8350,8350,8110,8350,8350,240,2.96,8350,240,2.96,55,2456438,20511257300,13,0,11,1,2456438,0,1956438,500000,1,3643,8350,9480,10000,1,0,0,0,10100,20932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:25:00,وتوسکاح,ح.سرمایه گذاری توسعه توکا,IRR7TDIP0101,18873298877346976,سرمایه‌گذاری‌ها,56,0,1,0,0.0,0.0,1363,1363,1363,1363,1363,1363,1363,0,0.0,1363,0,0.0,55,2051598,2796328074,46,0,0,1,2051598,0,0,2051598,5,20045,1363,1363,7948402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:29:58,مانا,صندوق س.مانا الگوریتم-سهام,IRT1MANA0001,32941062994509455,صندوق سرمایه‌گذاری قابل معامله,68,1000000000,1,16447000000000,,,15686,16656,16330,16656,16171,16330,16656,485,3.0,16447,276,1.71,55,12803329,210575203277,16,1,9,3,682880,12120449,342468,12460861,1,12000,16537,16656,355791,1,1,80,16536,0,0,0,1,384939,16535,0,0,0,1,500000,16500,0,0,0,1,61083,16335,0,0,0
11:52:45,آفرین,صندوق س رشدآفرین سرمایه-مختلط,IRT1AFRF0001,37028614515926436,صندوق سرمایه‌گذاری قابل معامله,68,100000000,1,1481300000000,,,14493,15389,14493,15200,14941,14493,15050,109,0.73,14813,-128,-0.86,55,707282,10476981266,12,1,16,0,200271,507011,707282,0,1,341,14650,15080,3320,1,1,635,14550,15090,3318,1,1,8000,14515,15200,5645,1,1,5000,14493,15864,1000,1,0,0,0,0,0,0
12:29:57,وسین,بیمه سینا,IRO7VSNP0001,56591881518499520,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,5877993023,1,7071225606669,-1749.0,-0.7,1143,1213,1180,1210,1178,1210,1190,12,1.02,1203,25,2.12,55,6066831,7296137835,12,0,28,0,6066831,0,6066831,0,1,72804,1190,1210,3527731,5,1,42574,1176,1211,138700,1,1,172058,1172,1213,1238497,6,1,200000,1171,0,0,0,1,138700,1165,0,0,0
12:14:10,آینده,بازرگانی آینده سازان بهشت پارس,IRO7BHEP0001,17933573078185644,زراعت و خدمات وابسته,1,417831000,1,1641240168000,-766.0,-5.1,3702,3930,3900,3930,3816,3930,3930,114,2.99,3928,112,2.94,54,1231547,4837150208,16,0,25,0,1231547,0,1231547,0,2,42624,3930,0,0,0,2,113100,3817,0,0,0,1,13600,3704,0,0,0,1,13524,3702,0,0,0,0,0,0,0,0,0
12:29:51,آتیمس,صندوق س.آرمان آتیه درخشان مس-س,IRT3SMIF0001,22839330962768817,صندوق سرمایه‌گذاری قابل معامله,68,50000000,1,29756300000000,,,564246,599146,580001,599146,581696,596500,599146,17450,3.0,595126,13430,2.31,54,20785,12369688723,19,1,38,2,9061,11724,20355,430,12,12267,599146,606561,5,1,1,17,596403,643811,1,1,2,27,596400,0,0,0,1,22276,596000,0,0,0,1,16,590009,0,0,0
12:25:26,غاذر,کشت‌وصنعت‌پیاذر,IRO1PIAZ0001,35158826900216508,محصولات غذایی و آشامیدنی به جز قند و شکر,42,863507000,1,16441173280000,2470.0,7.7,17940,19040,19040,19040,18490,19040,19040,550,2.97,19040,550,2.97,54,703265,13390165600,11,0,30,1,703265,0,442412,260853,56,1770700,19040,0,0,0,2,6000,18500,0,0,0,2,10200,18490,0,0,0,1,273,18420,0,0,0,1,5000,18000,0,0,0
12:23:33,شفا,سرمایه گذاری شفادارو,IRO1SHFA0001,36899214178084525,مواد و محصولات دارویی,43,2712000000,1,52992480000000,2100.0,9.3,18420,19540,19540,19540,18980,19540,19540,560,2.95,19540,560,2.95,54,655478,12808040120,7,0,38,2,655478,0,55478,600000,66,4477305,19540,0,0,0,1,100000,19270,0,0,0,1,5216,19100,0,0,0,2,20264,18980,0,0,0,1,5385,18500,0,0,0
